LeftBreakpoint,RightBreakpoint,FFPM,Total_Count_(SC+RC),Splice_Site,Total_Mapped_Reads,Left_Exon,Right_Exon,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,exon_count5,exon_count3,LeftStrand_+,LeftStrand__,RightStrand__,RightStrand_+,Chromosome_Feature_Interchromosomal,Chromosome_Feature_Intrachromosomal,Same_Strand_No,Same_Strand_Yes,Reciprocal_Fusion_Yes,Reciprocal_Fusion_No,Splice_Pattern_InFrame,Splice_Pattern_FrameShift,Splice_Pattern_Unknown,Splice_Pattern_Class_CanonicalPattern,Splice_Pattern_Class_NonCanonicalPattern,5_loc_M,5_loc_S,5_loc_E,5_loc_O,3_loc_M,3_loc_S,3_loc_E,3_loc_O,alternative_junction_Yes,alternative_junction_No
15384251,17688608,0.7599,3.0,67,3947888.0,4.0,2.0,15383167.0,15385320.0,2154.0,17686990.0,17688859.0,1870.0,2,4,2,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15384272,3758017,0.51,2.0,111,3937654.0,3.0,19.0,15383167.0,15385320.0,2154.0,3754091.0,3758342.0,4252.0,1,4,19,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15384272,3758017,0.51,2.0,111,3937654.0,4.0,19.0,15383167.0,15385320.0,2154.0,3754091.0,3758342.0,4252.0,1,4,19,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15384284,17630487,0.5516,2.0,193,3626041.0,3.0,8.0,15383167.0,15385320.0,2154.0,17627331.0,17630797.0,3467.0,1,4,8,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15384989,15378209,0.1301,2.0,69,15376964.6,2.0,1.0,15383167.0,15385320.0,2154.0,15376988.0,15378642.0,1655.0,2,4,3,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15384989,15378209,0.5078,2.0,69,3938649.5,1.0,1.0,15383167.0,15385320.0,2154.0,15376988.0,15378642.0,1655.0,2,4,3,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15384996,15378216,0.1895,2.0,32,10553162.0,1.0,1.0,15383167.0,15385320.0,2154.0,15376988.0,15378642.0,1655.0,2,4,3,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15385007,25049245,0.06,2.0,202,31337520.0,1.0,1.0,15383167.0,15385320.0,2154.0,25048158.0,25049667.0,1510.0,2,4,3,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15393308,690251,0.0934,2.0,85,21406401.666666668,1.0,1.0,15393047.0,15399419.0,6373.0,688813.0,690460.0,1648.0,8,21,8,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15393308,690251,0.1472,2.0,85,13588732.333333334,1.0,1.0,15393047.0,15399419.0,6373.0,688813.0,690460.0,1648.0,8,21,8,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15393309,690250,0.5059,2.0,86,3953198.3333333335,1.0,1.0,15393047.0,15399419.0,6373.0,688813.0,690460.0,1648.0,8,21,8,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15393310,690249,0.1562,2.0,43,12806374.666666666,1.0,1.0,15393047.0,15399419.0,6373.0,688813.0,690460.0,1648.0,8,21,8,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15393310,690249,0.2365,5.0,43,21142713.5,1.0,1.0,15393047.0,15399419.0,6373.0,688813.0,690460.0,1648.0,8,21,8,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15393313,690246,0.5067,2.0,4,3947238.5,1.0,1.0,15393047.0,15399419.0,6373.0,688813.0,690460.0,1648.0,8,21,8,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15393313,690246,0.5218,2.0,4,3832991.0,1.0,2.0,15393047.0,15399419.0,6373.0,688813.0,690460.0,1648.0,8,21,8,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
15398560,8893567,0.1256,3.0,67,23880597.666666668,6.0,3.0,15397740.0,15401095.0,3356.0,8892607.0,8899061.0,6455.0,2,7,21,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15398560,8893567,0.5055,2.0,67,3956618.0,6.0,1.0,15397740.0,15401095.0,3356.0,8892607.0,8899061.0,6455.0,2,7,21,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15399404,13280104,0.0744,2.0,225,26886201.8,2.0,1.0,15398859.0,15400079.0,1221.0,13277259.0,13280387.0,3129.0,1,4,5,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15411294,5244284,0.508,2.0,34,3936724.0,5.0,4.0,15409684.0,15411601.0,1918.0,5243555.0,5245838.0,2284.0,1,6,5,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15421796,1766926,0.508,2.0,247,3937008.0,1.0,4.0,15421289.0,15423431.0,2143.0,1766503.0,1768837.0,2335.0,1,6,4,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15433650,15427476,0.5532,2.0,110,3615401.5,5.0,5.0,15432781.0,15435851.0,3071.0,15426556.0,15430794.0,4239.0,1,6,6,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
15433650,15427476,0.5565,2.0,110,3594097.6666666665,5.0,5.0,15432781.0,15435851.0,3071.0,15426556.0,15430794.0,4239.0,1,6,6,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1545006,13370661,0.7077,2.0,211,2825989.5,15.0,8.0,1539527.0,1546469.0,6943.0,13368070.0,13371097.0,3028.0,1,20,8,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1545006,13370661,0.7077,2.0,211,2825989.5,16.0,8.0,1539527.0,1546469.0,6943.0,13368070.0,13371097.0,3028.0,1,20,8,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15470423,14866485,0.3658,2.0,15,5467469.0,3.0,4.0,15469841.0,15470733.0,893.0,14864723.0,14866736.0,2014.0,2,3,4,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15470423,14866485,0.5123,2.0,15,3904198.6666666665,3.0,4.0,15469841.0,15470733.0,893.0,14864723.0,14866736.0,2014.0,2,3,4,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15470424,14866486,0.5647,2.0,189,3541704.0,3.0,4.0,15469841.0,15470733.0,893.0,14864723.0,14866736.0,2014.0,2,3,4,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15470424,14866486,0.7528,3.0,189,3985237.0,3.0,4.0,15469841.0,15470733.0,893.0,14864723.0,14866736.0,2014.0,2,3,4,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,0.1787,2.0,27,11191550.333333334,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,0.5057,2.0,27,3955109.5,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,0.506,2.0,27,3952856.0,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,0.5063,2.0,27,3950025.5,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,0.5067,2.0,27,3947272.3333333335,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,0.5077,2.0,27,3939334.0,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,0.5136,2.0,27,3893945.3333333335,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,0.6555,25.0,27,38138018.0,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,0.6763,4.0,27,5914826.5,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,0.7235,4.0,27,5528935.0,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,1.0151,4.0,27,3940498.0,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,1.0,4.0,27,3997976.0,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,1.2635,5.0,27,3957262.0,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473242,14217710,1.2665,5.0,27,3947974.5,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473244,14217708,0.4837,4.0,59,8269032.75,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473244,14217708,0.5063,2.0,59,3950227.0,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473244,14217708,0.5076,2.0,59,3939851.5,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473244,14217708,0.5088,2.0,59,3930629.0,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473244,14217708,0.7589,3.0,59,3953204.6666666665,9.0,5.0,15470900.0,15476553.0,5654.0,14215473.0,14217909.0,2437.0,2,13,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15473690,25469799,0.3778,2.0,31,5294296.666666667,7.0,5.0,15470900.0,15476553.0,5654.0,25464376.0,25470189.0,5814.0,1,13,6,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15488936,22536456,0.7701,3.0,42,3895598.0,1.0,1.0,15487914.0,15490048.0,2135.0,22536072.0,22536976.0,905.0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15488937,916971,1.0727,2.0,92,1864454.0,1.0,2.0,15487914.0,15490048.0,2135.0,916772.0,918064.0,1293.0,2,1,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15495857,19970542,0.5082,2.0,167,3935458.0,5.0,11.0,15493989.0,15496381.0,2393.0,19966149.0,19970880.0,4732.0,1,6,13,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15522408,15385130,1.2745,5.0,2,3923107.0,1.0,1.0,15520025.0,15522695.0,2671.0,15383167.0,15385320.0,2154.0,1,7,4,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15554458,19306709,0.2099,5.0,148,23816597.42857143,15.0,3.0,15548840.0,15555105.0,6266.0,19306139.0,19307094.0,956.0,1,15,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15573986,2249984,0.2547,2.0,47,7853403.0,2.0,1.0,15573553.0,15574737.0,1185.0,2248967.0,2250529.0,1563.0,1,2,2,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15574021,2026290,0.5058,2.0,69,3953975.5,2.0,1.0,15573553.0,15574737.0,1185.0,2025991.0,2027283.0,1293.0,1,2,3,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15574362,22736918,0.7262,2.0,36,2754062.0,1.0,4.0,15573553.0,15574737.0,1185.0,22735663.0,22738131.0,2469.0,1,2,10,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15611127,15854587,0.3377,2.0,230,5921832.0,1.0,12.0,15608685.0,15611664.0,2980.0,15849711.0,15855194.0,5484.0,1,1,14,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15611127,15854587,0.3377,2.0,230,5921832.0,1.0,13.0,15608685.0,15611664.0,2980.0,15849711.0,15855194.0,5484.0,1,1,14,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
156168,23198655,0.7647,3.0,188,3923107.0,2.0,2.0,154635.0,156376.0,1742.0,23198589.0,23200318.0,1730.0,1,3,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
156168,23198655,0.7647,3.0,188,3923107.0,3.0,2.0,154635.0,156376.0,1742.0,23198589.0,23200318.0,1730.0,1,3,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15624548,2856947,0.5072,2.0,242,3942984.6666666665,10.0,5.0,15621075.0,15625003.0,3929.0,2856162.0,2861170.0,5009.0,1,13,17,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15634623,20402566,0.505,2.0,62,3960004.0,5.0,1.0,15634466.0,15636522.0,2057.0,20400430.0,20402595.0,2166.0,1,5,4,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15636206,19821303,0.2534,2.0,238,7892660.0,1.0,1.0,15634466.0,15636522.0,2057.0,19818975.0,19821519.0,2545.0,2,5,5,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15636206,19821303,0.5051,2.0,238,3959788.6666666665,1.0,1.0,15634466.0,15636522.0,2057.0,19818975.0,19821519.0,2545.0,2,5,5,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15642217,7770213,0.5337,2.0,237,3747670.0,12.0,13.0,15640490.0,15646844.0,6355.0,7769716.0,7773827.0,4112.0,1,14,13,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15652063,26786522,0.5072,2.0,146,3943218.0,2.0,8.0,15647249.0,15652756.0,5508.0,26782048.0,26788973.0,6926.0,1,15,11,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15677894,18186785,0.22,2.0,146,8944544.0,3.0,5.0,15676240.0,15677977.0,1738.0,18182038.0,18187081.0,5044.0,1,3,6,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15693381,17126895,1.04,2.0,162,1920443.0,4.0,4.0,15693114.0,15695283.0,2170.0,17123785.0,17129223.0,5439.0,1,4,6,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15726466,5391919,0.6032,2.0,110,3315467.0,6.0,3.0,15726338.0,15729170.0,2833.0,5389594.0,5392151.0,2558.0,1,6,4,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1574566,5895063,0.5063,2.0,147,3950443.6666666665,11.0,2.0,1571144.0,1574677.0,3534.0,5890616.0,5895141.0,4526.0,1,14,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15747917,16014388,0.1,3.0,116,31349810.0,17.0,17.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15747917,16014388,0.1,3.0,116,31349810.0,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15747917,16014388,0.2538,2.0,116,7880644.5,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15747917,16014388,0.7582,3.0,116,3956609.5,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15747923,16014382,0.5036,2.0,13,3971090.0,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15747923,16014382,0.5077,2.0,13,3939593.0,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15747923,16014382,0.5088,2.0,13,3931075.5,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15747923,16014382,0.7585,3.0,13,3954992.0,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15747924,16014381,0.2331,2.0,47,8579128.0,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15747924,16014381,0.4222,2.0,47,4736600.666666667,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15747924,16014381,0.5021,2.0,47,3983490.6666666665,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15747924,16014381,0.5053,2.0,47,3957966.5,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15747924,16014381,0.5073,2.0,47,3942232.4,17.0,17.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15747924,16014381,0.5073,2.0,47,3942232.4,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15747924,16014381,0.5083,2.0,47,3934426.0,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15747924,16014381,0.5769,2.0,47,3467056.0,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15747924,16014381,0.5772,2.0,47,3465003.0,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15747924,16014381,0.6859,2.0,47,2915806.0,17.0,18.0,15742001.0,15750862.0,8862.0,16011547.0,16020336.0,8790.0,4,25,26,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
15756859,15761781,0.5068,2.0,87,3946330.0,1.0,2.0,15755078.0,15757601.0,2524.0,15761295.0,15763451.0,2157.0,4,4,2,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15756859,15761781,0.75,3.0,87,3997870.0,1.0,2.0,15755078.0,15757601.0,2524.0,15761295.0,15763451.0,2157.0,4,4,2,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15756859,15761781,1.37,4.0,87,2925483.0,1.0,2.0,15755078.0,15757601.0,2524.0,15761295.0,15763451.0,2157.0,4,4,2,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15756859,15761781,2.02,6.0,87,2963987.0,1.0,1.0,15755078.0,15757601.0,2524.0,15761295.0,15763451.0,2157.0,4,4,2,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15756860,15761782,1.54,2.0,242,1296986.0,1.0,2.0,15755078.0,15757601.0,2524.0,15761295.0,15763451.0,2157.0,4,4,2,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15756863,15761785,0.5065,2.0,245,3948407.0,1.0,1.0,15755078.0,15757601.0,2524.0,15761295.0,15763451.0,2157.0,4,4,2,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15800154,21198343,0.52,2.0,69,3838190.0,3.0,6.0,15799481.0,15801227.0,1747.0,21196602.0,21202664.0,6063.0,1,4,9,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15803705,195149,0.3062,2.0,116,6532080.0,10.0,9.0,15799077.0,15804199.0,5123.0,194426.0,198664.0,4239.0,1,10,10,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15844978,19941887,0.9303,2.0,210,2149844.0,1.0,4.0,15843881.0,15846467.0,2587.0,19940499.0,19943885.0,3387.0,1,3,12,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15853964,15843181,0.5043,2.0,154,3966051.0,11.0,3.0,15849711.0,15855194.0,5484.0,15842443.0,15844865.0,2423.0,2,14,9,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15853964,15843181,1.7707,7.0,154,3953216.5,11.0,3.0,15849711.0,15855194.0,5484.0,15842443.0,15844865.0,2423.0,2,14,9,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15853964,15843181,2.7815,11.0,154,3954758.3333333335,11.0,3.0,15849711.0,15855194.0,5484.0,15842443.0,15844865.0,2423.0,2,14,9,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15853964,15843181,5.5737,22.0,154,3947124.5,11.0,3.0,15849711.0,15855194.0,5484.0,15842443.0,15844865.0,2423.0,2,14,9,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
15854828,26497669,0.1657,2.0,21,12068711.0,11.0,1.0,15849711.0,15855194.0,5484.0,26495875.0,26498014.0,2140.0,1,14,3,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15854828,26497669,0.5524,2.0,21,3620794.25,12.0,1.0,15849711.0,15855194.0,5484.0,26495875.0,26498014.0,2140.0,1,14,3,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15879968,10538890,0.5072,2.0,175,3943241.5,2.0,2.0,15878698.0,15881537.0,2840.0,10538005.0,10540070.0,2066.0,1,3,2,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15911960,1266950,0.1521,2.0,29,13153541.666666666,1.0,1.0,15911350.0,15912860.0,1511.0,1266625.0,1267416.0,792.0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15911960,1266950,0.167,3.0,29,17959411.5,1.0,1.0,15911350.0,15912860.0,1511.0,1266625.0,1267416.0,792.0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15911960,1266950,0.2412,3.0,29,12437037.5,1.0,1.0,15911350.0,15912860.0,1511.0,1266625.0,1267416.0,792.0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15911960,1266950,0.2453,2.0,29,8154667.0,1.0,1.0,15911350.0,15912860.0,1511.0,1266625.0,1267416.0,792.0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15911960,1266950,0.2654,2.0,29,7535795.0,1.0,1.0,15911350.0,15912860.0,1511.0,1266625.0,1267416.0,792.0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15911960,1266950,0.2922,4.0,29,13690920.0,1.0,1.0,15911350.0,15912860.0,1511.0,1266625.0,1267416.0,792.0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
