LeftBreakpoint,RightBreakpoint,FFPM,Total_Count_(SC+RC),Splice_Site,Total_Mapped_Reads,Left_Exon,Right_Exon,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,exon_count5,exon_count3,LeftStrand__,LeftStrand_+,RightStrand__,RightStrand_+,Chromosome_Feature_Intrachromosomal,Chromosome_Feature_Interchromosomal,Same_Strand_Yes,Same_Strand_No,Reciprocal_Fusion_No,Reciprocal_Fusion_Yes,Splice_Pattern_FrameShift,Splice_Pattern_InFrame,Splice_Pattern_Unknown,Splice_Pattern_Class_CanonicalPattern,Splice_Pattern_Class_NonCanonicalPattern,5_loc_S,5_loc_E,5_loc_M,3_loc_E,3_loc_S,3_loc_M,3_loc_O,alternative_junction_Yes,alternative_junction_No
9557626,6565062,1.7614,10.0,180,5677249,1,1.0,9556783,9557939,1156,6564808,6566006,1198,2,1,2,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1419257,14522606,1.2653,5.0,0,3951658,1,1.0,1419106,1419295,189,14522522,14523568,1046,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
6472792,6470937,0.7605,3.0,123,3944662,2,2.0,6471827,6472989,1162,6470072,6471636,1564,4,2,2,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
8153950,20645376,0.0933,3.0,122,32153378,3,1.0,8152038,8154149,2111,20644525,20645698,1173,2,3,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2720013,1278663,1.2954,6.0,105,4631774,2,3.0,2717977,2720308,2331,1278530,1280166,1636,7,4,3,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17566441,17560702,0.5556,2.0,35,3599712,2,1.0,17564697,17569148,4451,17560179,17564434,4255,1,2,3,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
13140184,3613212,0.5065,2.0,124,3948407,3,1.0,13138882,13140392,1510,3611247,3613640,2393,2,4,4,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
28528502,5823484,2.17,3.0,100,1382550,10,2.0,28528059,28531771,3712,5822309,5824464,2155,1,10,4,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
19092142,4955413,1.0048,4.0,21,3981011,2,1.0,19090150,19092416,2266,4953547,4955754,2207,2,2,4,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1799356,18689678,1.0136,4.0,93,3946330,2,24.0,1799234,1800472,1238,18686368,18700710,14342,1,2,38,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
4820916,13411545,0.5086,2.0,62,3932363,12,3.0,4818251,4821013,2762,13411444,13413443,1999,1,12,4,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
7530553,16829964,0.5042,2.0,9,3966680,2,4.0,7529292,7533857,4565,16828766,16831226,2460,1,12,7,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
26148359,25341932,0.7628,3.0,43,3932776,4,4.0,26148150,26150593,2443,25340353,25342082,1729,3,4,4,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
23447058,4218847,3.2979,13.0,67,3941858,1,1.0,23446721,23447249,528,4218551,4218856,305,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
23835375,4358881,0.7607,3.0,207,3943918,5,1.0,23833485,23835539,2054,4355926,4358894,2968,1,6,8,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
792556,784336,0.6246,4.0,0,6404463,3,9.0,791183,794812,3629,783332,786209,2877,2,10,12,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
10508664,8448216,0.5516,2.0,61,3626041,4,1.0,10505711,10509265,3554,8447378,8451569,4191,4,4,12,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2720013,1278663,2.143,18.0,105,8399371,2,3.0,2717977,2720308,2331,1278530,1280166,1636,7,4,3,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
746532,18986365,0.5059,2.0,101,3953239,1,2.0,745674,748573,2899,18984281,18986653,2372,1,2,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
7843906,7837826,3.95,2.0,15,505717,1,5.0,7842607,7844649,2042,7835965,7838555,2590,3,1,7,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
26570172,21238406,0.5304,2.0,113,3770430,3,1.0,26568572,26570461,1889,21238223,21240228,2005,2,3,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
4019634,24282156,2.0349,8.0,107,3931462,1,8.0,4019467,4019852,385,24279660,24282482,2822,2,1,8,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
3773150,20837928,0.5087,2.0,67,3931333,2,12.0,3772401,3776671,4270,20837365,20841734,4369,1,12,14,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
13019565,2641669,0.9746,2.0,183,2052124,2,1.0,13019028,13020311,1283,2640803,2641934,1131,1,2,3,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
9514542,9522383,1.2714,5.0,51,3932690,3,3.0,9511859,9516688,4829,9517950,9525800,7850,3,10,10,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
6409605,27696910,0.4327,3.0,128,6932893,6,1.0,6408007,6409849,1842,27691893,27697372,5479,1,6,13,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
26570172,21238406,1.5184,6.0,113,3951658,3,1.0,26568572,26570461,1889,21238223,21240228,2005,2,3,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7795633,14198946,0.5083,2.0,162,3934501,1,1.0,7794956,7796327,1371,14197677,14199484,1807,13,2,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
5243842,9623651,0.1341,4.0,117,29826787,5,40.0,5243555,5245838,2283,9613330,9636873,23543,3,5,66,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16219151,16094148,0.7607,3.0,140,3943808,3,3.0,16216806,16221722,4916,16090460,16096477,6017,3,7,8,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18848095,6094099,0.5132,2.0,4,3896996,9,3.0,18842553,18849741,7188,6092682,6095080,2398,1,11,9,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
10968332,2175509,0.7794,3.0,114,3849115,5,1.0,10968043,10969858,1815,2169768,2175771,6003,1,5,16,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
4601287,5403736,0.7127,24.0,71,33673138,1,1.0,4600904,4604482,3578,5402569,5403818,1249,4,13,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25991242,25986287,0.7152,6.0,108,8389262,6,6.0,25987309,25991412,4103,25982254,25986435,4181,10,7,7,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7795628,13220492,0.6348,2.0,104,3150533,1,4.0,7794956,7796327,1371,13219915,13222376,2461,1,2,4,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
29916063,29104869,0.5252,2.0,84,3808255,14,3.0,29915902,29919408,3506,29103608,29111956,8348,1,14,8,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
746532,18986365,0.246,5.0,101,20325880,1,2.0,745674,748573,2899,18984281,18986653,2372,1,2,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
4307497,4300829,0.5873,2.0,54,3405497,6,6.0,4303822,4310275,6453,4297282,4303634,6352,2,13,12,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7522268,8693159,0.5876,2.0,45,3403676,2,1.0,7521257,7522761,1504,8692567,8695111,2544,1,2,6,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
15381844,15385146,0.1349,4.0,85,29659865,1,2.0,15380907,15382071,1164,15383167,15385320,2153,2,3,4,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2997846,12040363,1.0176,4.0,68,3930818,1,4.0,2996179,2998255,2076,12039208,12042175,2967,2,3,7,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16092312,16046495,0.5038,2.0,167,3969829,5,4.0,16090460,16096477,6017,16044662,16049803,5141,7,8,6,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
14523565,16571443,0.0646,2.0,136,30939359,1,6.0,14522522,14523568,1046,16570746,16573692,2946,5,1,7,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
62952,8009961,1.0172,4.0,106,3932363,3,5.0,61017,63936,2919,8009657,8011709,2052,2,5,6,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
792539,785837,0.7582,3.0,53,3956610,3,3.0,791183,794812,3629,783332,786209,2877,2,10,12,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
12403576,22975784,3.951,3.0,30,759301,19,1.0,12403454,12408421,4967,22975698,22976479,781,2,19,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
6543376,686482,0.1469,4.0,188,27228496,1,2.0,6542456,6543676,1220,685670,686886,1216,3,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
62953,8009962,0.5067,2.0,120,3946914,3,5.0,61017,63936,2919,8009657,8011709,2052,2,5,6,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
3814444,2946571,0.5075,2.0,96,3941017,1,1.0,3813302,3814906,1604,2946239,2949017,2778,1,4,9,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
17462369,19721654,1.5318,6.0,12,3916960,6,9.0,17459873,17462516,2643,19721465,19723307,1842,3,6,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9006093,3233077,0.4,2.0,135,4945703,7,1.0,9005939,9008801,2862,3230450,3233259,2809,1,7,9,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
16219154,16094145,0.3796,2.0,85,5268704,3,3.0,16216806,16221722,4916,16090460,16096477,6017,3,7,8,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
3397725,10567807,0.2301,2.0,154,8691244,7,1.0,3397549,3399761,2212,10566068,10567838,1770,1,7,3,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
4761774,18369062,0.5027,2.0,4,3978338,7,1.0,4757856,4762666,4810,18368685,18370698,2013,1,10,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
16196268,16217208,1.4032,4.0,105,2850681,2,1.0,16195848,16201225,5377,16216806,16221722,4916,6,8,7,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
6585515,13501497,1.3281,3.0,94,2258898,1,1.0,6585355,6588966,3611,13498956,13501701,2745,5,6,7,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17210968,11532646,0.7576,3.0,58,3959642,6,1.0,17210533,17214220,3687,11532199,11534639,2440,2,6,5,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17261905,11077471,0.57,2.0,4,3531619,1,5.0,17261728,17263017,1289,11077438,11079968,2530,1,1,5,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
7795631,16872128,0.7597,3.0,64,3948884,1,2.0,7794956,7796327,1371,16870221,16873427,3206,3,2,5,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
746532,18986365,0.3449,4.0,101,11596094,1,2.0,745674,748573,2899,18984281,18986653,2372,1,2,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
746532,18986365,0.5075,2.0,101,3940809,1,2.0,745674,748573,2899,18984281,18986653,2372,1,2,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2720013,1278663,1.3094,4.0,105,3054834,2,3.0,2717977,2720308,2331,1278530,1280166,1636,7,4,3,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18504924,1263508,0.5055,2.0,13,3956610,1,7.0,18504164,18505390,1226,1259435,1264025,4590,2,1,9,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17637014,10148103,1.948,5.0,155,2566735,5,3.0,17634804,17637204,2400,10145895,10148764,2869,4,5,12,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
23447058,4218847,0.54,2.0,67,3729093,1,1.0,23446721,23447249,528,4218551,4218856,305,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
24059445,17444017,0.5721,3.0,112,5244195,4,2.0,24057063,24059621,2558,17442612,17444295,1683,2,4,2,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
4019634,24282156,4.0018,13.0,107,3248511,1,8.0,4019467,4019852,385,24279660,24282482,2822,2,1,8,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
28528502,5823484,0.648,5.0,100,7716254,10,2.0,28528059,28531771,3712,5822309,5824464,2155,1,10,4,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
3471331,3452950,1.5184,6.0,79,3951549,1,1.0,3470304,3473685,3381,3450496,3453985,3489,3,2,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22553626,22559782,0.5085,2.0,34,3933343,1,1.0,22551271,22554684,3413,22555689,22560757,5068,2,2,3,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
4019634,24282156,2.1288,11.0,107,5167176,1,8.0,4019467,4019852,385,24279660,24282482,2822,2,1,8,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17462368,19721655,1.2735,5.0,16,3926057,6,9.0,17459873,17462516,2643,19721465,19723307,1842,3,6,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17462369,19721654,0.5061,2.0,12,3952005,6,9.0,17459873,17462516,2643,19721465,19723307,1842,3,6,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25628608,24058958,0.51,2.0,56,3921377,3,2.0,25628521,25629708,1187,24057063,24059621,2558,1,3,4,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
17711398,11274595,0.57,2.0,12,3538570,2,7.0,17710441,17712330,1889,11273573,11276636,3063,2,4,10,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7549424,8377743,0.5068,2.0,52,3945941,3,2.0,7548765,7550333,1568,8376444,8378364,1920,1,5,4,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
17564800,17563867,0.214,5.0,0,23367099,1,2.0,17564697,17569148,4451,17559541,17564223,4682,1,2,2,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
10653972,10633686,0.5065,2.0,79,3948995,2,1.0,10651744,10657282,5538,10633619,10639036,5417,5,5,8,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
26570172,21238406,0.7542,3.0,113,3977592,3,1.0,26568572,26570461,1889,21238223,21240228,2005,2,3,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1799356,18689678,0.5051,2.0,93,3959286,2,24.0,1799234,1800472,1238,18686368,18700710,14342,1,2,38,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
29990287,4619837,0.3127,4.0,4,12792221,21,2.0,29985046,29990388,5342,4619727,4620551,824,2,22,2,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
792556,784336,0.2855,3.0,0,10506924,3,9.0,791183,794812,3629,783332,786209,2877,2,10,12,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
10230006,21097040,1.65,2.0,0,1212100,3,5.0,10229350,10231856,2506,21094743,21098047,3304,1,9,7,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
29966635,13501496,0.5082,2.0,115,3935529,23,1.0,29966313,29971640,5327,13498956,13501701,2745,2,23,7,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9547875,9534400,0.2903,4.0,161,13779528,5,5.0,9547402,9551028,3626,9531373,9537918,6545,1,5,9,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
18700390,308591,1.5054,6.0,89,3985652,12,1.0,18697235,18700900,3665,307782,309560,1778,1,12,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
6585515,13501497,0.758,3.0,94,3957915,1,1.0,6585355,6588966,3611,13498956,13501701,2745,5,6,7,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2720013,1278663,6.38,25.0,105,3921458,2,3.0,2717977,2720308,2331,1278530,1280166,1636,7,4,3,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
746532,18986365,0.5574,3.0,101,5381763,1,2.0,745674,748573,2899,18984281,18986653,2372,1,2,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
6585515,13501497,2.7517,5.0,94,1817054,1,1.0,6585355,6588966,3611,13498956,13501701,2745,5,6,7,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
4307497,4300829,0.5217,2.0,54,3833866,6,6.0,4303822,4310275,6453,4297282,4303634,6352,2,13,12,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
10325495,16437630,2.25,9.0,163,3998654,1,5.0,10324788,10325746,958,16435153,16437805,2652,3,1,5,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
11764178,28716328,0.5068,2.0,96,3946219,3,5.0,11763217,11764935,1718,28714765,28717910,3145,1,6,10,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
8152788,9905480,0.5087,2.0,209,3931462,1,1.0,8152038,8154149,2111,9904506,9906032,1526,2,3,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
15381812,15378209,0.7943,3.0,33,3776970,1,1.0,15380907,15382071,1164,15376988,15378642,1654,3,3,3,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
6585515,13501497,0.5055,2.0,94,3956678,1,1.0,6585355,6588966,3611,13498956,13501701,2745,5,6,7,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
10968332,2175509,1.3444,6.0,114,4463084,5,1.0,10968043,10969858,1815,2169768,2175771,6003,1,5,16,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1229233,3695469,0.6631,2.0,117,3016136,1,1.0,1229031,1230164,1133,3694956,3696749,1793,2,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2588186,3452255,0.7621,3.0,154,3936458,3,1.0,2588004,2589437,1433,3449534,3452776,3242,2,3,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7795627,14305232,0.2484,3.0,162,12077295,1,1.0,7794956,7796327,1371,14304921,14305841,920,15,2,2,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4601287,5403736,0.5,2.0,71,3998326,1,1.0,4600904,4604482,3578,5402569,5403818,1249,4,13,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17711095,2995402,7.781,31.0,94,3984064,2,1.0,17710441,17712330,1889,2993411,2995784,2373,4,4,8,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
792556,784336,0.3839,3.0,0,7814942,3,9.0,791183,794812,3629,783332,786209,2877,2,10,12,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
17139468,29388923,0.5027,2.0,104,3978717,5,1.0,17137037,17139700,2663,29387672,29389222,1550,1,5,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
18359324,21548708,0.5123,2.0,59,3904217,4,1.0,18359198,18361182,1984,21548397,21552594,4197,3,4,9,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
10968332,2175509,2.0271,8.0,114,3946566,5,1.0,10968043,10969858,1815,2169768,2175771,6003,1,5,16,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
18626982,1476006,2.028,8.0,103,3944773,1,1.0,18626188,18627157,969,1474027,1476434,2407,2,1,8,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
27339155,17950253,1.389,5.0,55,3599712,1,10.0,27339114,27340044,930,17945369,17950598,5229,1,1,11,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
17000761,16994182,1.0216,4.0,34,3915427,5,3.0,16997091,17000896,3805,16993062,16995821,2759,1,6,10,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
26148359,25341932,1.0106,4.0,43,3957967,4,4.0,26148150,26150593,2443,25340353,25342082,1729,3,4,4,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1346218,1148237,0.2822,3.0,105,10630899,5,2.0,1343845,1346436,2591,1147781,1148435,654,2,5,2,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2588188,3452253,0.2137,2.0,36,9360325,3,1.0,2588004,2589437,1433,3449534,3452776,3242,2,3,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9482691,9538889,0.7622,3.0,19,3936233,2,8.0,9482429,9483913,1484,9538233,9544755,6522,4,3,9,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1419257,14522606,4.2976,17.0,0,3955696,1,1.0,1419106,1419295,189,14522522,14523568,1046,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
152678,182113,0.16,5.0,40,31349810,1,2.0,152298,152827,529,180017,182749,2732,1,1,4,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
792539,785837,0.42,2.0,53,4711257,3,3.0,791183,794812,3629,783332,786209,2877,2,10,12,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
18359324,21548708,0.6331,3.0,59,4738484,4,1.0,18359198,18361182,1984,21548397,21552594,4197,3,4,9,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1419257,14522606,2.5415,10.0,0,3934684,1,16.0,1419106,1419295,189,14518344,14522622,4278,1,1,16,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
22248015,16320052,8.04,4.0,81,497767,3,2.0,22246519,22248332,1813,16319447,16321685,2238,3,3,5,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9515240,9524355,0.67,2.0,87,2963682,2,2.0,9511859,9516688,4829,9517950,9525800,7850,3,10,10,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16946039,16102650,0.7602,3.0,210,3946200,2,2.0,16944878,16946266,1388,16101926,16102998,1072,1,5,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
8422709,8414273,0.5095,2.0,45,3925777,14,10.0,8418778,8422975,4197,8412319,8414376,2057,1,15,10,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
22248014,16320051,6.4015,19.0,135,2968064,3,2.0,22246519,22248332,1813,16319447,16321685,2238,3,3,5,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
6409605,27696910,1.2792,5.0,128,3908795,6,1.0,6408007,6409849,1842,27691893,27697372,5479,1,6,13,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
4434127,4378400,0.7632,3.0,23,3931012,2,2.0,4433047,4435305,2258,4377097,4379575,2478,4,8,3,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
4019634,24282156,2.6485,10.0,107,3775722,1,8.0,4019467,4019852,385,24279660,24282482,2822,2,1,8,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1419257,14522606,1.2658,5.0,0,3949927,1,1.0,1419106,1419295,189,14522522,14523568,1046,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
21269379,21268452,2.91,6.0,20,2060552,26,3.0,21269149,21276017,6868,21268194,21269031,837,2,26,3,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1112236,27189234,0.5113,2.0,55,3911598,4,2.0,1112082,1114158,2076,27188036,27189358,1322,1,4,2,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
746532,18986365,0.5587,2.0,101,3579846,1,2.0,745674,748573,2899,18984281,18986653,2372,1,2,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
