LeftBreakpoint,RightBreakpoint,LeftStrand,RightStrand,Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Site,Splice_Pattern_Class,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3,label
48111419,111942482,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,3,M,E,48103528,48119350,15823,111934734,111944895,10162,1,No,9,6,0
48385673,101420710,+,+,Interchromosomal,Yes,No,GT-CC,NonCanonicalPattern,4,1,E,M,48380164,48387104,6941,101420681,101420784,104,1,No,5,1,0
48579709,20716476,+,-,Interchromosomal,No,No,CT-GC,NonCanonicalPattern,1,1,E,M,48577366,48579709,2344,20714528,20840434,125907,1,No,1,10,0
48950100,68948443,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,3,8,E,M,48949062,48957154,8093,68939835,68962799,22965,1,No,7,12,0
49021327,62493217,-,-,Interchromosomal,Yes,No,GT-CA,NonCanonicalPattern,16,1,M,M,48956281,49022974,66694,62492566,62494341,1776,1,No,16,1,0
49192818,94800360,+,+,Interchromosomal,Yes,No,GT-CC,NonCanonicalPattern,4,1,E,M,49188094,49195366,7273,94800056,94804388,4333,1,No,5,2,0
49221386,103389159,+,-,Interchromosomal,No,No,GT-AC,NonCanonicalPattern,4,4,E,M,49216677,49223943,7267,103381717,103411120,29404,1,No,5,4,0
49298744,70433025,+,+,Interchromosomal,Yes,No,AA-AG,NonCanonicalPattern,1,2,M,M,49298046,49298811,766,70413338,70472991,59654,1,No,1,7,0
49484258,44951788,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,2,M,E,49483204,49488602,5399,44930426,44952665,22240,1,No,3,6,0
49521995,117894713,+,+,Intrachromosomal,Yes,No,GT-AG,CanonicalPattern,1,20,M,M,49521564,49542129,20566,117890817,118406028,515212,1,No,3,20,0
49689042,223183372,-,-,Interchromosomal,Yes,No,GT-GG,NonCanonicalPattern,1,1,M,M,49688909,49692481,3573,223181395,223186441,5047,1,No,9,2,0
49805624,55224597,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,3,1,E,M,49580080,49831971,251892,55219601,55224887,5287,1,No,7,1,0
49843569,9172441,-,-,Interchromosomal,Yes,No,CC-CC,NonCanonicalPattern,22,1,M,E,49842638,49851391,8754,9167489,9172441,4953,1,No,24,2,0
49932075,45725247,+,+,Interchromosomal,Yes,No,GC-TC,NonCanonicalPattern,3,4,E,M,49929688,49932075,2388,45722763,45725647,2885,1,No,3,4,0
49932075,45725247,+,+,Interchromosomal,Yes,No,GC-TC,NonCanonicalPattern,3,5,E,M,49929688,49932075,2388,45722763,45725647,2885,1,No,3,5,0
49986892,47033320,+,-,Interchromosomal,No,No,GT-CT,NonCanonicalPattern,4,2,E,M,49984903,49988642,3740,47032199,47035198,3000,1,No,5,2,0
50383128,132162300,+,-,Interchromosomal,No,No,GG-AA,NonCanonicalPattern,1,1,M,E,50378537,50383156,4620,132159507,132162300,2794,1,No,12,1,0
50436394,52096304,+,-,Intrachromosomal,No,No,CC-AG,NonCanonicalPattern,4,2,M,E,50431974,50437192,5219,52095889,52097627,1739,1,No,4,2,0
50714350,151877747,+,-,Interchromosomal,No,No,CT-AT,NonCanonicalPattern,36,1,M,E,50713408,50746001,32594,151876743,151877747,1005,1,No,37,2,0
50833699,75132657,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,6,6,E,E,50817141,50873150,56010,75128459,75135552,7094,1,No,15,16,0
50833699,75132657,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,7,6,E,E,50817141,50873150,56010,75128459,75135552,7094,1,No,16,16,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,15,4,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,15,28,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,15,4,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,15,29,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,15,5,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,15,29,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,15,5,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,15,30,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,15,6,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,15,30,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,15,6,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,15,31,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,16,4,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,16,28,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,16,4,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,16,29,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,16,5,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,16,29,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,16,5,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,16,30,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,16,6,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,16,30,0
50873150,193336699,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,16,6,E,M,50817141,50873150,56010,193311112,193415315,104204,1,No,16,31,0
5087455,242167318,+,+,Interchromosomal,Yes,No,TT-TT,NonCanonicalPattern,1,28,E,M,5085720,5087455,1736,242166679,242255254,88576,1,No,1,28,0
50989451,74932413,+,-,Interchromosomal,No,No,AC-CA,NonCanonicalPattern,1,1,M,M,50986462,50989452,2991,74931551,74935232,3682,1,No,1,1,0
51223168,64108579,+,-,Interchromosomal,No,No,GT-TG,NonCanonicalPattern,7,1,E,M,51200946,51298097,97152,64063757,64108591,44835,1,No,21,3,0
51288669,4538963,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,2,2,E,E,51186481,51297839,111359,4537227,4540036,2810,1,No,29,2,0
51288669,4538963,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,2,E,E,51186481,51297839,111359,4537227,4540036,2810,1,No,30,2,0
51288669,4538963,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,2,E,E,51186481,51297839,111359,4537227,4540036,2810,1,No,31,2,0
51387763,111768025,+,-,Interchromosomal,No,No,GT-TC,NonCanonicalPattern,6,1,M,M,51371419,51387764,16346,111767624,111958081,190458,1,No,6,18,0
51387763,111768025,+,-,Interchromosomal,No,No,GT-TC,NonCanonicalPattern,6,1,M,M,51371419,51387764,16346,111767624,111958081,190458,1,No,6,19,0
51387763,111768025,+,-,Interchromosomal,No,No,GT-TC,NonCanonicalPattern,6,1,M,M,51371419,51387764,16346,111767624,111958081,190458,1,No,6,20,0
51517990,7324766,+,+,Interchromosomal,Yes,No,GA-AG,NonCanonicalPattern,6,3,M,M,51516000,51523431,7432,7323679,7324951,1273,1,No,6,3,0
51743449,45060150,+,-,Interchromosomal,No,No,GT-AA,NonCanonicalPattern,2,1,E,E,51741081,51752629,11549,45041045,45060150,19106,1,No,6,8,0
51872517,102968012,-,+,Interchromosomal,No,No,TT-GA,NonCanonicalPattern,2,20,M,M,51588877,52103965,515089,102829378,102968817,139440,1,No,3,20,0
51918219,102444418,+,-,Interchromosomal,No,No,GG-AG,NonCanonicalPattern,8,2,M,E,51913275,51921451,8177,102421704,102455842,34139,1,No,11,8,0
52012390,150883746,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,2,E,E,52009084,52015212,6129,150872785,150884919,12135,1,No,5,5,0
52012390,150883746,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,2,E,E,52009084,52015212,6129,150872785,150884919,12135,1,No,5,6,0
52026589,46492927,+,-,Interchromosomal,No,No,GT-GT,NonCanonicalPattern,1,1,M,M,51935701,52027275,91575,46490870,46493126,2257,1,No,18,1,0
52026589,46492927,+,-,Interchromosomal,No,No,GT-GT,NonCanonicalPattern,1,1,M,M,51935701,52027275,91575,46490870,46493126,2257,1,No,3,1,0
52026589,46492927,+,-,Interchromosomal,No,No,GT-GT,NonCanonicalPattern,2,1,M,M,51935701,52027275,91575,46490870,46493126,2257,1,No,19,1,0
52530217,62569524,+,+,Interchromosomal,Yes,No,GT-TA,NonCanonicalPattern,1,1,E,M,52529199,52533951,4753,62567107,62571218,4112,1,No,2,1,0
52530217,62569524,+,+,Interchromosomal,Yes,No,GT-TA,NonCanonicalPattern,1,1,E,M,52529199,52533951,4753,62567107,62571218,4112,1,No,3,1,0
52544407,139930754,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,4,M,E,52541053,52546189,5137,139929653,139937678,8026,1,No,3,5,0
53063478,151739682,+,+,Interchromosomal,Yes,No,GT-TT,NonCanonicalPattern,1,2,E,M,53063128,53161225,98098,151735445,151743806,8362,1,No,24,5,0
53371717,139219640,+,-,Interchromosomal,No,No,TG-AC,NonCanonicalPattern,10,1,M,M,53362139,53409831,47693,139217006,139221779,4774,1,No,16,1,0
53535609,17351574,-,-,Interchromosomal,Yes,No,GG-AG,NonCanonicalPattern,2,2,M,E,53527885,53551174,23290,17342694,17356151,13458,1,No,11,4,0
53895968,33771676,+,-,Interchromosomal,No,No,GT-GC,NonCanonicalPattern,2,1,E,E,53894705,53900215,5511,33769904,33771676,1773,1,No,9,2,0
54007350,152112257,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,2,M,E,54006666,54007667,1002,152104728,152118389,13662,1,No,1,4,0
5417528,46372834,-,-,Interchromosomal,Yes,No,AT-TC,NonCanonicalPattern,15,1,M,M,5404719,5487832,83114,46316246,46373008,56763,1,No,15,4,0
5417528,46372834,-,-,Interchromosomal,Yes,No,AT-TC,NonCanonicalPattern,16,1,M,M,5404719,5487832,83114,46316246,46373008,56763,1,No,16,4,0
5417528,46372834,-,-,Interchromosomal,Yes,No,AT-TC,NonCanonicalPattern,17,1,M,M,5404719,5487832,83114,46316246,46373008,56763,1,No,17,4,0
54516018,119737834,+,+,Interchromosomal,Yes,No,AA-CA,NonCanonicalPattern,2,1,E,M,54452038,54516018,63981,119737744,119755014,17271,1,No,2,6,0
54672951,41181273,+,+,Intrachromosomal,Yes,No,AA-TT,NonCanonicalPattern,1,5,E,M,54671060,54672951,1892,41177258,41184058,6801,1,No,1,5,0
55214339,175609766,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,7,3,E,E,55204358,55214339,9982,175603523,175612177,8655,1,No,7,4,0
55237555,140063637,+,-,Interchromosomal,No,No,AA-AG,NonCanonicalPattern,16,2,M,E,55236694,55290763,54070,140063210,140064491,1282,1,No,16,2,0
55237555,140063637,+,-,Interchromosomal,No,No,AA-AG,NonCanonicalPattern,17,2,M,E,55236694,55290763,54070,140063210,140064491,1282,1,No,17,2,0
55271893,44402186,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,1,E,M,55271736,55307937,36202,44400710,44404453,3744,1,No,10,1,0
55271893,44402186,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,1,E,M,55271736,55307937,36202,44400710,44404453,3744,1,No,11,1,0
55472945,23201639,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,3,E,E,55464617,55474465,9849,23187728,23208357,20630,1,No,4,11,0
55681153,34499760,-,-,Interchromosomal,Yes,No,TG-AG,NonCanonicalPattern,3,6,M,E,55653184,55683948,30765,34493061,34503988,10928,1,No,8,14,0
55741647,17060956,+,-,Interchromosomal,No,No,CA-CC,NonCanonicalPattern,24,1,M,E,55741147,55770038,28892,17060447,17060956,510,1,No,24,1,0
55747052,15478960,+,-,Interchromosomal,No,No,GT-CG,NonCanonicalPattern,1,1,E,E,55746740,55772216,25477,15438311,15478960,40650,1,No,10,5,0
55823396,63085573,-,-,Interchromosomal,Yes,No,TC-TA,NonCanonicalPattern,19,8,M,M,55795534,55823930,28397,62901013,63273622,372610,1,No,19,25,0
55995854,76022807,+,-,Interchromosomal,No,No,TG-AC,NonCanonicalPattern,3,9,E,M,55987699,55995854,8156,76018646,76039012,20367,1,No,3,11,0
56067009,97841567,-,+,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,1,M,M,56066399,56073407,7009,97841566,97842271,706,1,No,1,1,0
56711409,119162885,+,-,Interchromosomal,No,No,GT-AA,NonCanonicalPattern,3,22,E,M,56702971,56720446,17476,118916071,119164600,248530,1,No,5,22,0
56758863,31213780,+,+,Interchromosomal,Yes,No,TG-AG,NonCanonicalPattern,5,1,M,M,56751773,56758866,7094,31212807,31214251,1445,1,No,5,2,0
56758863,31213780,+,+,Interchromosomal,Yes,No,TG-AG,NonCanonicalPattern,5,1,M,M,56751773,56758866,7094,31212807,31214251,1445,1,No,5,3,0
56775845,102101653,-,-,Interchromosomal,Yes,No,AT-AA,NonCanonicalPattern,1,7,M,M,56775843,56778636,2794,101981210,102104154,122945,1,No,1,7,0
56775845,102101653,-,-,Interchromosomal,Yes,No,AT-AA,NonCanonicalPattern,1,9,M,M,56775843,56778636,2794,101981210,102104154,122945,1,No,1,9,0
56775845,202514888,-,-,Interchromosomal,Yes,No,AT-AG,NonCanonicalPattern,1,19,M,E,56775843,56778636,2794,202509597,202563417,53821,1,No,1,22,0
571439,98264874,-,+,Interchromosomal,No,No,GT-GC,NonCanonicalPattern,1,4,M,M,571325,583493,12169,98262616,98266713,4098,1,No,7,4,0
57210772,26188914,+,-,Intrachromosomal,No,No,AA-GG,NonCanonicalPattern,1,2,M,M,57209828,57210792,965,26167655,26189445,21791,1,No,1,4,0
57567467,101112270,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,6,E,E,57567192,57571538,4347,101109435,101142404,32970,1,No,2,7,0
57567467,101112270,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,7,E,E,57567192,57571538,4347,101109435,101142404,32970,1,No,2,8,0
57571538,5969189,+,-,Interchromosomal,No,No,TT-AG,NonCanonicalPattern,2,5,E,E,57567192,57571538,4347,5958845,5990166,31322,1,No,2,7,0
57673291,130138268,+,-,Interchromosomal,No,No,TG-TC,NonCanonicalPattern,18,6,M,M,57669194,57735617,66424,130126046,130146133,20088,1,No,18,12,0
57931743,128182742,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,10,3,E,M,57884114,58009753,125640,128181282,128186091,4810,1,No,12,3,0
57931743,128182742,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,10,3,E,M,57884114,58009753,125640,128181282,128186091,4810,1,No,13,3,0
57931743,128182742,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,10,3,E,M,57884114,58009753,125640,128181282,128186091,4810,1,No,14,3,0
57931743,143825067,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,10,3,E,M,57884114,58009753,125640,143816242,143832863,16622,1,No,12,7,0
57931743,143825067,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,10,3,E,M,57884114,58009753,125640,143816242,143832863,16622,1,No,13,7,0
57931743,143825067,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,10,3,E,M,57884114,58009753,125640,143816242,143832863,16622,1,No,14,7,0
58114759,170198921,-,-,Interchromosomal,Yes,No,GT-CC,NonCanonicalPattern,14,1,M,E,58087886,58115340,27455,170188886,170198921,10036,1,No,14,2,0
58114759,170198921,-,-,Interchromosomal,Yes,No,GT-CC,NonCanonicalPattern,15,1,M,E,58087886,58115340,27455,170188886,170198921,10036,1,No,15,2,0
5828335,39471947,+,-,Interchromosomal,No,No,GC-GG,NonCanonicalPattern,1,1,M,E,5823813,5828352,4540,39471169,39471947,779,1,No,2,1,0
58370279,51995320,+,-,Interchromosomal,No,No,AG-AG,NonCanonicalPattern,3,1,M,E,58361269,58376487,15219,51991474,52001469,9996,1,No,3,10,0
58370279,51995320,+,-,Interchromosomal,No,No,AG-AG,NonCanonicalPattern,3,1,M,E,58361269,58376487,15219,51991474,52001469,9996,1,No,3,11,0
58370279,51995320,+,-,Interchromosomal,No,No,AG-AG,NonCanonicalPattern,3,2,M,E,58361269,58376487,15219,51991474,52001469,9996,1,No,3,13,0
58393198,155291335,+,-,Interchromosomal,No,No,AC-CT,NonCanonicalPattern,13,2,M,M,58346587,58393206,46620,155290251,155293938,3688,1,No,13,2,0
58676071,233246384,+,-,Interchromosomal,No,No,GC-CG,NonCanonicalPattern,2,11,E,M,58672903,58676071,3169,233243348,233247599,4252,1,No,2,11,0
58676071,243708833,+,+,Interchromosomal,Yes,No,GC-GC,NonCanonicalPattern,2,11,E,M,58672903,58676071,3169,243651535,244006553,355019,1,No,2,13,0
58676071,243708833,+,+,Interchromosomal,Yes,No,GC-GC,NonCanonicalPattern,2,11,E,M,58672903,58676071,3169,243651535,244006553,355019,1,No,2,14,0
58874118,37266810,+,-,Intrachromosomal,No,No,GT-CT,NonCanonicalPattern,1,2,M,M,58865725,58874120,8396,37264026,37267978,3953,1,No,3,2,0
58908407,21550912,+,-,Interchromosomal,No,No,TG-AG,NonCanonicalPattern,1,9,M,E,58907457,58908446,990,21549530,21646346,96817,1,No,1,9,0
5905092,141251104,+,-,Interchromosomal,No,No,GT-TC,NonCanonicalPattern,1,1,E,M,5904852,5910263,5412,141251078,141354209,103132,1,No,2,16,0
59359389,1178532,+,-,Intrachromosomal,No,No,GT-AG,CanonicalPattern,2,6,E,E,59250823,59365384,114562,1177833,1182102,4270,1,No,3,8,0
60102515,160456965,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,7,E,E,60102355,60108441,6087,160454820,160493042,38223,1,No,4,8,0
60582537,240656776,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,4,2,E,E,60558629,60601532,42904,240652873,240775462,122590,1,No,10,2,0
60774114,74349089,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,2,16,E,E,60739115,60787849,48735,74311722,74570343,258622,1,No,13,22,0
60928264,6736817,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,3,4,M,E,60884121,60942368,58248,6733959,6742068,8110,1,No,80,6,0
60994791,44380044,+,-,Interchromosomal,No,No,GT-AC,NonCanonicalPattern,5,1,E,M,60989821,60999179,9359,44379611,44450940,71330,1,No,9,11,0
60994791,44380044,+,-,Interchromosomal,No,No,GT-AC,NonCanonicalPattern,5,1,E,M,60989821,60999179,9359,44379611,44450940,71330,1,No,9,4,0
6114374,29819053,+,-,Interchromosomal,No,No,AG-TG,NonCanonicalPattern,2,2,M,M,6072819,6120350,47532,29817855,29822504,4650,1,No,2,5,0
6114374,29819053,+,-,Interchromosomal,No,No,AG-TG,NonCanonicalPattern,2,2,M,M,6072819,6120350,47532,29817855,29822504,4650,1,No,2,6,0
61428023,134598956,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,2,E,E,61427805,61431945,4141,134598320,134599537,1218,1,No,5,3,0
61441153,65345392,+,-,Interchromosomal,No,No,AA-GC,NonCanonicalPattern,5,23,M,M,61438159,61447782,9624,65339906,66024509,684604,1,No,5,23,0
61719323,180258758,-,+,Interchromosomal,No,No,GT-AG,CanonicalPattern,2,3,M,M,61717975,61720671,2697,180249059,180262726,13668,1,No,2,4,0
61878360,2913104,-,-,Interchromosomal,Yes,No,TC-TT,NonCanonicalPattern,2,10,M,M,61878325,61880340,2016,2904108,2914589,10482,1,No,2,10,0
61995931,72043637,+,-,Interchromosomal,No,No,GT-TC,NonCanonicalPattern,11,13,E,M,61788515,62017698,229184,72042449,72287275,244827,1,No,14,13,0
62160352,22382100,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,7,2,M,E,62104774,62160887,56114,22380971,22401281,20311,1,No,7,3,0
62160352,22382100,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,7,3,M,E,62104774,62160887,56114,22380971,22401281,20311,1,No,7,4,0
62201003,21167657,+,-,Intrachromosomal,No,No,GT-AG,CanonicalPattern,8,2,E,M,62162119,62214977,52859,21152372,21168758,16387,1,No,14,2,0
62201003,21167657,+,-,Intrachromosomal,No,No,GT-AG,CanonicalPattern,8,2,E,M,62162119,62214977,52859,21152372,21168758,16387,1,No,15,2,0
62212722,22716017,-,+,Interchromosomal,No,No,CT-AG,NonCanonicalPattern,2,4,M,M,62200525,62414204,213680,22714890,22716293,1404,1,No,6,4,0
62235458,177423243,+,-,Interchromosomal,No,No,GT-CA,NonCanonicalPattern,4,1,E,E,62229075,62263146,34072,177419236,177423243,4008,1,No,10,3,0
62584284,52242006,+,+,Interchromosomal,Yes,No,GT-GA,NonCanonicalPattern,1,5,M,M,62584075,62595132,11058,52238457,52246513,8057,1,No,4,7,0
62812151,36230989,+,-,Interchromosomal,No,No,AT-AG,NonCanonicalPattern,1,4,E,E,62809239,62812151,2913,36230151,36233351,3201,1,No,1,5,0
62855149,76426437,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,1,E,M,62854156,62856642,2487,76425609,76427712,2104,1,No,1,1,0
62855149,76426437,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,1,E,M,62854156,62856642,2487,76425609,76427712,2104,1,No,2,1,0
6315118,52105494,+,+,Interchromosomal,Yes,No,GC-TT,NonCanonicalPattern,2,1,E,M,6311475,6315118,3644,52104786,52106170,1385,1,No,2,1,0
63213047,79890871,+,+,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,1,7,M,M,63166401,63213208,46808,79890267,79894968,4702,1,No,6,7,0
63273616,19042434,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,23,6,M,E,62901013,63273622,372610,19040010,19052041,12032,1,No,23,8,0
63273616,19042434,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,23,7,M,E,62901013,63273622,372610,19040010,19052041,12032,1,No,23,9,0
63273616,19042434,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,23,8,M,E,62901013,63273622,372610,19040010,19052041,12032,1,No,23,10,0
63273616,19042434,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,25,6,M,E,62901013,63273622,372610,19040010,19052041,12032,1,No,25,8,0
63273616,19042434,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,25,7,M,E,62901013,63273622,372610,19040010,19052041,12032,1,No,25,9,0
63273616,19042434,-,-,Interchromosomal,Yes,No,GT-AG,CanonicalPattern,25,8,M,E,62901013,63273622,372610,19040010,19052041,12032,1,No,25,10,0
6347808,141484672,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,3,E,E,6347795,6354384,6590,141481050,141489959,8910,1,No,6,6,0
63540976,49643350,-,-,Interchromosomal,Yes,No,AA-AG,NonCanonicalPattern,2,2,M,E,63540216,63546590,6375,49641327,49643959,2633,1,No,2,2,0
63771661,131540420,-,-,Interchromosomal,Yes,No,AT-AG,NonCanonicalPattern,3,2,M,E,63738271,63798811,60541,131512177,131573718,61542,1,No,11,8,0
63771661,131540420,-,-,Interchromosomal,Yes,No,AT-AG,NonCanonicalPattern,3,2,M,E,63738271,63798811,60541,131512177,131573718,61542,1,No,11,9,0
63790797,157485663,+,-,Intrachromosomal,No,No,CA-AG,NonCanonicalPattern,1,16,E,E,63788730,63790797,2068,157483167,157522310,39144,1,No,1,17,0
64065728,43238877,+,-,Interchromosomal,No,No,GT-CC,NonCanonicalPattern,3,1,M,M,64063757,64108591,44835,43237541,43238894,1354,1,No,3,1,0
64546877,41165940,+,-,Interchromosomal,No,No,CA-AG,NonCanonicalPattern,1,2,E,E,64545906,64546877,972,41164902,41166439,1538,1,No,1,3,0
64628198,31893527,+,+,Interchromosomal,Yes,No,GT-CT,NonCanonicalPattern,5,1,E,M,64609370,64673211,63842,31892078,31895444,3367,1,No,17,1,0
64941221,30872437,+,+,Interchromosomal,Yes,No,TG-GG,NonCanonicalPattern,2,6,E,M,64932217,64941221,9005,30845559,30907511,61953,1,No,2,11,0
65174132,79900249,+,-,Interchromosomal,No,No,GC-AG,CanonicalPattern,2,2,M,E,65173819,65183967,10149,79897521,79905109,7589,1,No,2,3,0
6586140,20052447,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,2,9,E,M,6582287,6588613,6327,20008631,20053447,44817,1,No,3,9,0
6586140,20052447,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,4,9,E,M,6582287,6588613,6327,20008631,20053447,44817,1,No,5,9,0
6588866,128644129,+,+,Interchromosomal,Yes,No,GT-CC,NonCanonicalPattern,4,2,E,M,6511416,6590652,79237,128642710,128647040,4331,1,No,6,2,0
66103936,24177119,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,6,M,E,66099542,66104000,4459,24176690,24181199,4510,1,No,10,6,0
66103936,24177119,+,-,Interchromosomal,No,No,GT-AG,CanonicalPattern,1,7,M,E,66099542,66104000,4459,24176690,24181199,4510,1,No,10,7,0
6618195,101157680,-,-,Interchromosomal,Yes,No,TG-GA,NonCanonicalPattern,2,1,M,M,6617065,6628610,11546,101145659,101158076,12418,1,No,8,5,0
